"Fuel Type Code";"Station Name";"Street Address";"Intersection Directions";"City";"State";"ZIP";"Plus4";"Station Phone";"Status Code";"Expected Date";"Groups With Access Code";"Access Days Time";"Cards Accepted";"EV Level1 EVSE Num";"EV Level2 EVSE Num";"EV DC Fast Count";"EV Other Info";"EV Network";"EV Network Web";"Geocode Status";"Latitude";"Longitude";"Date Last Confirmed";"ID";"Updated At";"Owner Type Code";"Federal Agency ID";"Federal Agency Name";"Open Date";"EV Connector Types"
"ELEC";"Parkright 670 W 43rd Street - Tesla Destination";"670 W 43rd St";;"New York";"NY";"10036";;"212-247-7303  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.762189";"-73.999714";"10/06/2022";"115178";"2023-01-18 15:15:20";"P";;;"11/13/2015";"J1772 TESLA"
"ELEC";"BETHLEHEM EV TOWNHALL PUBLIC";"445 Delaware Ave.";;"Delmar";"NY";"12054";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.620461";"-73.839323";"11/26/2023";"166770";"2023-11-26 00:32:55";;;;"09/10/2020";"J1772"
"ELEC";"Rapid Park - 204 W 101 st";"204 W 101st St";;"New York";"NY";"10025";;"844-623-1001";"E";;"Public";"24 hours daily";"A CREDIT D M V";;"8";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"40.79743";"-73.9687";"07/12/2022";"223088";"2023-02-14 15:54:11";"P";;;"01/26/2022";"J1772"
"ELEC";"CMH STATION 3";"67 Prospect Ave";;"Hudson";"NY";"12534";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.24668";"-73.77875";"11/26/2023";"213960";"2023-11-26 00:42:08";;;;"04/14/2022";"J1772"
"ELEC";"BURNS MGT EMPIRE RUN 2";"130 Excelsior Ave";;"Saratoga Springs";"NY";"12866";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.089855";"-73.767276";"11/26/2023";"193184";"2023-11-26 00:38:20";;;;"07/27/2021";"J1772"
"ELEC";"Chittenango Creek Walk";"127 Genesee St";;"Chittenango";"NY";"13037";;"888-363-7662";"E";;"Public - Credit card at all times";"24 hours daily";"A D Debit M V";;"2";;;"Non-Networked";;"GPS";"43.044256";"-75.867028";"09/14/2022";"227078";"2023-02-14 15:54:11";"P";;;"08/26/2022";"J1772"
"ELEC";"LPCL STATION 2";"30 Lake Placid Club Way";;"Lake Placid";"NY";"12946";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"44.283149";"-73.979463";"11/26/2023";"174120";"2023-11-26 00:23:14";;;;"01/27/2021";"J1772"
"ELEC";"Waters View Prime Companies";"100 Waters View Cir";;"Cohoes";"NY";"12047";;"518-691-3119";"E";;"Public";"24 hours daily";;;"2";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"42.777771";"-73.683037";"06/07/2021";"189540";"2022-02-10 19:42:29";"P";;;"01/19/2021";"J1772"
"ELEC";"Pulaski Public Library";"4917 Jefferson St";;"Pulaski";"NY";"13142";;"315-298-2717";"E";;"Public - Credit card at all times";"24 hours daily";"A D Debit M V";;"4";;;"Non-Networked";;"GPS";"43.570551";"-76.126298";"09/14/2022";"227072";"2023-02-14 15:54:11";"P";;;"08/26/2022";"J1772"
"ELEC";"Icon Parking 203 E 61 Street - Tesla Destination";"203 E 61 St";;"New York";"NY";"10021";;"212-308-9248  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.762678";"-73.965447";"10/06/2022";"115046";"2023-01-18 15:15:20";"P";;;"04/30/2016";"J1772 TESLA"
"ELEC";"SCIENCENTER SCIENCENTER";"601 1st St";;"Ithaca";"NY";"14850";;"888-758-4389";"E";;"Public";"Mon 7:00am - 6:00pm: Tue 7:00am - 6:00pm: Wed 7:00am - 6:00pm: Thu 7:00am - 6:00pm: Fri 7:00am - 6:00pm: Sat 7:00am - 6:00pm: Sun 7:00am - 6:00pm";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.449965";"-76.504087";"11/26/2023";"182683";"2023-11-26 00:16:19";;;;"01/27/2021";"J1772"
"ELEC";"CDPHP - Patroon Creek Blvd";"500 Patroon Creek Blvd";;"Albany";"NY";"12206";;"800-663-5633";"E";;"Public";"24 hours daily";;;"4";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"42.684834";"-73.804965";"11/25/2023";"195573";"2023-11-25 23:58:36";;;;"10/16/2017";"J1772"
"ELEC";"CENTROTHERM CENTROL F2";"427 S Pearl St";;"Albany";"NY";"12202";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.63781";"-73.75893";"11/26/2023";"187554";"2023-11-26 00:31:03";;;;"04/13/2021";"J1772"
"ELEC";"RRH RIEDMAN CAMPUS";"100 Kings Hwy S";;"Rochester";"NY";"14617";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.202337";"-77.574576";"11/26/2023";"173966";"2023-11-26 00:21:52";;;;"01/27/2021";"J1772"
"ELEC";"BMW S. ALBANY STATION 01";"521-641 US-9W";;"Glenmont";"NY";"12077";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.588972";"-73.797298";"11/26/2023";"162451";"2023-11-26 00:06:39";;;;"06/12/2020";"J1772"
"ELEC";"PICOTTE 22 CORPORATE 5";"22 Corporate Woods Blvd";;"Albany";"NY";"12211";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.68139";"-73.768394";"11/26/2023";"181106";"2023-11-26 00:32:46";;;;"01/27/2021";"J1772"
"ELEC";"100 Linden Oaks";"100 Linden Oaks";;"Rochester";"NY";"14625";;"844-623-1001";"E";;"Public";"24 hours daily";"A CREDIT D M V";;"4";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"43.12356";"-77.51877";"07/12/2022";"223103";"2023-02-14 15:54:11";"P";;;"12/07/2021";"J1772"
"ELEC";"Melville Mall - Tesla Supercharger";"890 Walt Whitman Road";;"Melville";"NY";"11747";;"877-798-3752";"E";;"Public";"24 hours daily";"A D Debit M V";;;"10";;"Tesla";"https://www.tesla.com/supercharger";"GPS";"40.798547";"-73.412347";"07/01/2023";"214080";"2023-07-14 19:41:28";"P";;;"04/06/2022";"TESLA"
"ELEC";"STATE ROUTE 42 THOMPSON TOWN H";"4052 NY-42 Town Hall";;"Monticello";"NY";"12701";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"41.668821";"-74.672147";"11/26/2023";"162346";"2023-11-26 00:15:50";;;;"06/12/2020";"J1772"
"ELEC";"MARKET 32 EV BARNEY RD EV3";"1 Barney Rd";;"Clifton Park";"NY";"12065";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.845334";"-73.807949";"11/26/2023";"175727";"2023-11-26 00:29:28";;;;"01/27/2021";"J1772"
"ELEC";"SUNY BUFFALO JACOBS 3";"50 Augspurger Rd";;"Buffalo";"NY";"14228";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.99886";"-78.78732";"11/26/2023";"171344";"2023-11-26 00:35:27";;;;"01/16/2021";"J1772"
"ELEC";"TARGET CORP T1148 STATION 2";"838 Sunrise Hwy";;"Bay Shore";"NY";"11706";;"888-758-4389";"E";;"Public";"Mon 7:00am - 12:00am: Tue 7:00am - 12:00am: Wed 7:00am - 12:00am: Thu 7:00am - 12:00am: Fri 7:00am - 12:00am: Sat 7:00am - 12:00am: Sun 7:00am - 12:00am";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.726965";"-73.277177";"11/26/2023";"307624";"2023-11-26 00:50:53";;;;"08/23/2023";"J1772"
"ELEC";"RIT EV CHARGING D LOT SOUTH STA";"Clark Drive";;"Rochester";"NY";"14623";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.086058";"-77.673355";"11/26/2023";"162398";"2023-11-26 00:09:57";;;;"06/12/2020";"J1772"
"ELEC";"Tops Friendly Markets - Tesla Supercharger";"35 Franklin Plz";;"Dansville";"NY";"14437";;"877-798-3752";"E";;"Public - Credit card at all times";"24 hours daily: for Tesla use only";"A D Debit M V";;;"8";;"Tesla";"https://www.tesla.com/supercharger";"GPS";"42.563314";"-77.711749";"10/12/2023";"312516";"2023-10-12 13:37:08";"P";;;"10/02/2023";"TESLA"
"ELEC";"TPWC TPWC 1";"2594 Western Av";;"Altamont";"NY";"12009";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.714979";"-73.935166";"11/26/2023";"227761";"2023-11-26 00:39:21";;;;"09/17/2022";"J1772"
"ELEC";"ROSENBLUM300 300 GREAT OAKS";"300 Great Oaks Blvd";;"Albany";"NY";"12203";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.680984";"-73.846759";"11/26/2023";"118995";"2023-11-26 00:22:02";;;;"03/08/2019";"J1772"
"ELEC";"Production Resource Group";"539 Temple Hill Rd";;"New Windsor";"NY";"12553";;"833-692-6787";"E";;"Public - Credit card at all times";"Contact station for hours of availability.";"A ANDROID_PAY APPLE_PAY CREDIT D M";;"7";;;"AMPUP";"https://ampup.io/";"200-9";"41.481698";"-74.069867";"10/11/2022";"230189";"2023-02-14 15:54:11";"P";;;"09/15/2022";"J1772"
"ELEC";"Eastview Mall - Tesla Supercharger";"7979 Pittsford Victor Rd";;"Victor";"NY";"14564";;"877-798-3752";"E";;"Public";"24 hours daily";;;;"8";;"Tesla";"https://www.tesla.com/supercharger";"200-8";"43.028655";"-77.440128";"07/01/2023";"102348";"2023-07-14 19:41:28";"P";;;"09/01/2017";"TESLA"
"ELEC";"26 Century Hill Dr";"26 Century Hill Dr";;"Latham";"NY";"12110";;"844-623-1001";"E";;"Public";"24 hours daily";"A CREDIT D M V";;"2";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"42.77095";"-73.75909";"07/12/2022";"223302";"2023-02-14 15:54:11";"P";;;"06/06/2022";"J1772"
"ELEC";"iPark NYC 1025 83rd - Tesla Destination";"11 E 83rd St";;"New York";"NY";"10028";;"855-472-7569  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.779211";"-73.960949";"10/06/2022";"114999";"2023-01-18 15:15:20";"P";;;"08/21/2015";"J1772 TESLA"
"ELEC";"CENTROTHERM CT4021 LOT";"427 S Pearl St";;"Albany";"NY";"12202";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.63788";"-73.75896";"11/26/2023";"175801";"2023-11-26 00:29:58";;;;"01/27/2021";"J1772"
"ELEC";"MILLER MOTORS EAST R DK";"4445 NY-434";;"Vestal";"NY";"13850";;"888-758-4389";"E";;"Public";"24 hours daily";;;;"1";;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.095566";"-75.96526";"11/26/2023";"252597";"2023-11-26 00:48:54";;;;"01/27/2023";"CHADEMO J1772COMBO"
"ELEC";"Country Club Imports";"55 Oneida St";;"Oneonta";"NY";"13820";;"607-432-2800";"E";;"Public - Call ahead";"Dealership business hours: see service desk for access";;;"2";"2";;"Non-Networked";;"GPS";"42.451285";"-75.100333";"06/09/2020";"44176";"2023-02-15 22:45:41";"P";;;"11/30/2011";"CHADEMO J1772 J1772COMBO"
"ELEC";"Town of Webster";"1350 Chiyoda Dr.";;"Webster";"NY";"14580";;"866-816-7584";"E";;"Public";;;;"2";;;"EV Connect";"http://evconnect.com/";"GPS";"43.228147";"-77.422055";"11/26/2023";"157944";"2023-11-26 01:04:16";;;;"05/15/2020";"J1772"
"ELEC";"Atlantic Golf Club - Tesla Destination";"1040 Scuttle Hole Rd";;"Bridgehampton";"NY";"11932";;"631-537-1818  877-798-3752";"E";;"Public";;;;"2";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.946884";"-72.336135";"10/06/2022";"168591";"2023-01-18 15:15:20";"P";;;"10/21/2014";"TESLA"
"ELEC";"Town Barns at 32 White Springs Rd.";"32 White Springs Rd.";;"Geneva";"NY";"14456";;"866-816-7584";"E";;"Public";;;;"2";;;"EV Connect";"http://evconnect.com/";"GPS";"42.856448";"-77.000104";"11/26/2023";"123100";"2023-11-26 01:04:04";;;;"04/01/2019";"J1772"
"ELEC";"TOWN OF GEDDES TOWN OF GEDDES";"1000 Woods Rd";;"Solvay";"NY";"13209";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.060593";"-76.21174";"11/26/2023";"250653";"2023-11-26 00:45:49";;;;"01/12/2023";"J1772"
"ELEC";"BOB JOHNSON BOB JOHNSON VW";"3817 W Henrietta Rd";;"Rochester";"NY";"14623";;"888-758-4389";"E";;"Public";"24 hours daily";;;;"1";;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.078087";"-77.643125";"11/26/2023";"260371";"2023-11-26 00:45:22";;;;"05/06/2023";"CHADEMO J1772COMBO"
"ELEC";"Tracey Road Equipment West";"6803 Manlius Center Rd.";;"East Syracuse";"NY";"13057";;"844-623-1001";"E";;"Public - Credit card at all times";"24 hours daily";"A CREDIT D M V";;"6";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"41.50262";"-76.04844";"02/13/2023";"252725";"2023-02-14 15:54:11";"P";;;"01/10/2023";"J1772"
"ELEC";"SAVARINO COMPAN 500 SENECA 2";"Myrtle St Lot Charger 2 500 Seneca Street";;"Buffalo";"NY";"14204";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.878418";"-78.85773";"11/26/2023";"164150";"2023-11-26 00:31:51";;;;"07/11/2020";"J1772"
"ELEC";"Auto Outlets of Wolcott";"5671 Whiskey Hill Rd";;"Wolcott";"NY";"14590";;;"E";;"Public";"24 hours daily";;;"4";;;"SWTCH";"https://swtchenergy.com/";"200-8";"43.20849";"-76.81521";"03/08/2023";"251744";"2023-03-08 17:16:33";"P";;;"08/24/2022";"J1772"
"ELEC";"BETHLEHEM EV FLEET #2";"445 DELAWARE AVE (NY-443)";;"Delmar";"NY";"12054";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.620464";"-73.839424";"11/26/2023";"181132";"2023-11-26 00:32:27";;;;"01/27/2021";"J1772"
"ELEC";"Quaker Street Branch Library";"133 Bull St";;"Delanson";"NY";"12053";;"844-623-1001";"E";;"Public";"24 hours daily";"A CREDIT D M V";;"4";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"42.73194";"-74.19334";"07/12/2022";"223250";"2023-02-14 15:54:11";"LG";;;"02/01/2022";"J1772"
"ELEC";"MONTY'S EVSE EVSE1";"562 Lake Shore Rd";;"West Chazy";"NY";"12992";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"44.820103";"-73.40034";"11/26/2023";"206887";"2023-11-26 00:41:24";;;;"02/23/2022";"J1772"
"ELEC";"Town of Charleston Town Hall Parking Lot";"480 Corbin Hill Rd";;"Sprakers";"NY";"12166";;"518-922-7661";"E";;"Public - Credit card at all times";"24 hours daily";"A D Debit M V";;"2";;;"Non-Networked";;"GPS";"42.816872";"-74.381614";"10/11/2022";"229069";"2023-02-14 15:54:11";"P";;;"09/19/2022";"J1772"
"ELEC";"TOWNOFHALFMOON TH STATION 1";"2 Halfmoon Town Plaza";;"Clifton Park";"NY";"12065";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.854748";"-73.726685";"11/26/2023";"241267";"2023-11-26 00:48:53";;;;"01/06/2023";"J1772"
"ELEC";"Stewart's Shops - Tesla Supercharger";"26 Maple Street";;"Potsdam";"NY";"13676";;"877-798-3752";"E";;"Public";"24 hours daily";"A D Debit M V";;;"4";;"Tesla";"https://www.tesla.com/supercharger";"GPS";"44.666973";"-74.990216";"07/01/2023";"231695";"2023-07-14 19:41:28";"P";;;"09/28/2022";"TESLA"
"ELEC";"iPark 650 Parking Corp - Tesla Destination";"80 E 67th St";;"New York";"NY";"10065";;"212-472-2596  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.768144";"-73.966736";"10/06/2022";"115185";"2023-01-18 15:15:20";"P";;;"05/24/2018";"J1772 TESLA"
"ELEC";"HTHCNY STATION 2";"26 Corporate Dr";;"Clifton Park";"NY";"12065";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.849284";"-73.758822";"11/26/2023";"260025";"2023-11-26 00:50:37";;;;"04/28/2023";"J1772"
"ELEC";"SUNY BUFFALO JACOBS 6";"50 Augspurger Rd";;"Buffalo";"NY";"14228";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.998857";"-78.787152";"11/26/2023";"182259";"2023-11-26 00:35:27";;;;"01/27/2021";"J1772"
"ELEC";"Smith Haven Mall, Lake Grove NY";"2 Smith Haven Mall";;"Lake Grove";"NY";"11755";;"888-264-2208";"E";;"Public";"Mon 6:00am - 11:59pm: Tue 6:00am - 11:59pm: Wed 6:00am - 11:59pm: Thu 6:00am - 11:59pm: Fri 6:00am - 11:59pm: Sat 6:00am - 11:59pm: Sun 6:00am - 11:59pm";;;"2";;;"Volta";"https://voltacharging.com/";"GPS";"40.864533";"-73.127982";"11/26/2023";"169476";"2023-11-26 01:07:17";;;;"11/16/2020";"J1772"
"ELEC";"TOYOTA LEVEL 3 CPE250-1";"400 Sunrise Hwy";;"Valley Stream";"NY";"11581";;"888-758-4389";"E";;"Public";"24 hours daily";;;;"1";;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.663266";"-73.71502";"11/26/2023";"310454";"2023-11-26 00:49:37";;;;"09/12/2023";"CHADEMO J1772COMBO"
"ELEC";"HOTEL LOCATION BEST WESTERN 1";"4908 Lake Rd S";;"Brockport";"NY";"14420";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.193299";"-77.941861";"11/26/2023";"225483";"2023-11-26 00:41:54";;;;"08/13/2022";"J1772"
"ELEC";"Binghamton University Admissions Parking Garage";"Glenn G Bartle Dr";;"Vestal";"NY";"13850";;"607-777-2171";"E";;"Public - Credit card at all times";"24 hours daily";"A D Debit M V";;"3";;;"Non-Networked";;"GPS";"42.090494";"-75.967522";"09/14/2022";"227067";"2023-02-14 15:54:11";"P";;;"08/26/2022";"J1772"
"ELEC";"BETHLEHEM EV ADAMS 2 GW";"123 Adams St";;"Delmar";"NY";"12054";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.623535";"-73.835683";"11/26/2023";"190461";"2023-11-26 00:38:02";;;;"06/01/2021";"J1772"
"ELEC";"GAULT TOYOTA STATION 2";"2 Hayes Ave";;"Endicott";"NY";"13760";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.107258";"-76.03795";"11/26/2023";"191497";"2023-11-26 00:38:36";;;;"06/25/2021";"J1772"
"ELEC";"SU SKYTOP";"621 Skytop Road";;"Syracuse";"NY";"13244";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.011368";"-76.115218";"11/26/2023";"252942";"2023-11-26 00:48:59";;;;"02/01/2023";"J1772"
"ELEC";"Price Chopper Plaza";"1395 New Scotland Rd";;"Slingerlands";"NY";"12159";;"518-478-0688";"E";;"Public";"24 hours daily";;;"2";;;"Non-Networked";;"GPS";"42.638663";"-73.857186";"03/07/2022";"72970";"2023-02-14 15:54:11";"P";;;"01/25/2016";"J1772"
"ELEC";"QT STATION 1";"62-10 Northern Blvd";;"Woodside";"NY";"11377";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.753602";"-73.899789";"11/26/2023";"224507";"2023-11-26 00:45:13";;;;"07/28/2022";"J1772"
"ELEC";"SHG FAIRFIELD 1.5";"21 Big Boom Rd";;"Queensbury";"NY";"12804";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.295834";"-73.67621";"11/26/2023";"181987";"2023-11-26 00:35:00";;;;"01/27/2021";"J1772"
"ELEC";"TOWN OF MANLIUS TOWN HALL 1";"301 brooklea dr";;"Fayetteville";"NY";"13066";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.032622";"-76.012887";"11/26/2023";"236737";"2023-11-26 00:47:57";;;;"11/30/2022";"J1772"
"ELEC";"MUNICIPAL EVSE PARK STREET 2";"50-54 Park St";;"Glens Falls";"NY";"12801";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.307855";"-73.644584";"11/26/2023";"180142";"2023-11-26 00:15:52";;;;"01/27/2021";"J1772"
"ELEC";"Burger King Attica NY";"130 Prospect St";;"Attica";"NY";"14011";;"888-998-2546";"E";;"Public";"24 hours daily";;;"2";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"42.8713";"-78.2761";"11/26/2023";"164375";"2023-11-26 00:00:21";;;;"07/21/2020";"J1772"
"ELEC";"LIVONIA CSD CONNELL 3";"40 Spring St";;"Livonia";"NY";"14487";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.81715";"-77.668117";"11/26/2023";"236571";"2023-11-26 00:47:51";;;;"11/24/2022";"J1772"
"ELEC";"VOEASTROCHESTER EDMUND LYON PAR";"700 Main Street";;"East Rochester";"NY";"14445";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.108936";"-77.486534";"11/26/2023";"223419";"2023-11-26 00:45:16";;;;"07/13/2022";"J1772"
"ELEC";"Public Market";"280 North Union Street";;"Rochester";"NY";"14609";;"866-816-7584";"E";;"Public";;;;"2";;;"EV Connect";"http://evconnect.com/";"GPS";"43.166025";"-77.591321";"11/26/2023";"123093";"2023-11-26 01:04:02";;;;"04/01/2019";"J1772"
"ELEC";"TYLER TECH STATION1";"11 Cornell Rd";;"Latham";"NY";"12110";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.756115";"-73.822907";"11/26/2023";"207358";"2023-11-26 00:42:28";;;;"03/01/2022";"J1772"
"ELEC";"HUDSON PRESERVE BLDG 19 #12";"1901 Beryl Way";;"Watervliet";"NY";"12189";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.73253";"-73.72693";"11/26/2023";"143244";"2023-11-26 00:24:16";;;;"08/15/2019";"J1772"
"ELEC";"Inn at the Finger Lakes";"15 John St";;"Auburn";"NY";"13021";;"844-623-1001";"E";;"Public - Credit card at all times";"24 hours daily";"A CREDIT D M V";;"6";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"42.93403";"-76.56267";"11/10/2022";"233097";"2023-02-14 15:54:11";"P";;;"08/24/2022";"J1772"
"ELEC";"Target Latham #T1915";"675 Troy Schenectady Rd";;"Latham";"NY";"12110";;"877-455-3833";"E";;"Public";"24 hours daily";;;;"6";;"eVgo Network";"https://www.evgo.com/";"GPS";"42.755686";"-73.771672";"11/25/2023";"312668";"2023-11-25 23:56:54";;;;"10/10/2023";"J1772COMBO"
"ELEC";"Simon Woodbury Commons Premium Outlet";"498 Red Apple Court";;"Central Valley";"NY";"10917";;"833-632-2778";"E";;"Public";"24 hours daily";;;;"4";;"Electrify America";"https://www.electrifyamerica.com/";"GPS";"41.31402";"-74.12405";"11/26/2023";"256710";"2023-11-26 01:00:54";;;;"03/18/2023";"J1772COMBO"
"ELEC";"MB OF BUFFALO EV MERC BUFF 0";"8185 Main St";;"Williamsville";"NY";"14221";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.964538";"-78.688663";"11/26/2023";"202806";"2023-11-26 00:41:49";;;;"12/18/2021";"J1772"
"ELEC";"Four Brothers Millerton";"5952 North Elm Avenue";"On the immediate right from the ||enterance of the parking lot.||";"Millerton";"NY";"12546";;"888-998-2546";"E";;"Public";"24 hours daily";;;"4";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"41.955286";"-73.514938";"11/26/2023";"226149";"2023-11-26 00:03:20";;;;"08/22/2022";"J1772"
